,Profit
2011-07-05,0.11007285418183675
2011-07-06,0.45683210972425536
2011-07-07,0.022994732513341713
2011-07-08,0.5344775482661687
2011-07-11,0.6990124220615309
2011-07-12,-0.8353593919706412
2011-07-13,0.25980918419114407
2011-07-14,0.36250506196124227
2011-07-15,-0.35167044963851474
2011-07-18,0.2381702003218334
2011-07-19,0.44197082049574654
2011-07-20,-0.04109657574301812
2011-07-21,0.07871633374501778
2011-07-22,0.281660242944386
2011-07-25,0.26191889060664375
2011-07-26,-0.13767711821504222
2011-07-27,0.2160544751380802
2011-07-28,0.157671739917563
2011-07-29,0.6463473729515921
2011-08-01,0.21596403539697634
2011-08-02,0.15881323500676803
2011-08-03,0.12502641604343667
2011-08-04,-0.13663585329278652
2011-08-05,-4.825458753890985
2011-08-08,1.1341382019055344
2011-08-09,0.2432611445326648
2011-08-10,0.34818537637411223
2011-08-11,0.5100954074362828
2011-08-12,0.10462891749075146
2011-08-16,0.2934595633914112
2011-08-17,0.2518775101294133
2011-08-18,0.05984162998997244
2011-08-19,-0.30353507108664757
2011-08-22,0.27827109799543687
2011-08-23,0.3555594827059658
2011-08-24,0.5246886717270604
2011-08-25,0.3831036351805103
2011-08-26,0.2852134898221665
2011-08-29,0.25068489332176447
2011-08-30,0.24563912637905388
2011-08-31,0.13847245724604157
2011-09-01,0.021415335958375616
2011-09-02,0.10561986326661287
2011-09-05,-0.09045711309409571
2011-09-06,0.4470074415304528
2011-09-07,0.9249853792493243
2011-09-08,-0.7159727642759571
2011-09-09,-0.4097566814364679
2011-09-14,-1.6219451626512655
2011-09-15,0.7745053920832432
2011-09-16,0.669615168596612
2011-09-19,0.6665136019791563
2011-09-20,0.13817467753451387
2011-09-21,0.09377837426837884
2011-09-22,0.10834749940590971
2011-09-23,-0.5229209883188314
2011-09-26,1.0393165227944785
2011-09-27,-0.04504528508464575
2011-09-28,0.551123675889797
2011-09-29,0.4303081202915539
2011-09-30,0.43649867064007386
2011-10-04,-0.006669017484773006
2011-10-05,0.1273614951085175
2011-10-06,0.14797237338926433
2011-10-07,1.0345151847743939
2011-10-10,0.34533589492928374
2011-10-11,-0.0029388026383500017
2011-10-12,0.2880313492178936
2011-10-13,0.01615003499868535
2011-10-14,0.06784792128987266
2011-10-17,-0.23916455119226018
2011-10-18,0.1483939722516064
2011-10-19,0.15465574111932545
2011-10-20,0.24258698248599292
2011-10-21,0.24810579509206143
2011-10-24,-0.07049631208263395
2011-10-25,0.09199149706590258
2011-10-26,-0.15448843880842755
2011-10-27,-0.10402146076151844
2011-10-28,0.11862460623052598
2011-10-31,0.0499384769466245
2011-11-01,0.1684747484495328
2011-11-02,0.20931501370300618
2011-11-03,-0.5535627718814095
2011-11-04,0.43334730593546783
2011-11-07,-0.5524681137977113
2011-11-08,0.07586315419580203
2011-11-09,0.9022683363072551
2011-11-10,-0.17795304238794302
2011-11-11,0.6579425157157966
2011-11-14,0.3472758154870136
2011-11-15,0.07871581969244017
2011-11-16,-0.051996452413573306
2011-11-17,0.3960622875183996
2011-11-18,-0.6568111423018945
2011-11-21,0.29091467299347257
2011-11-22,0.12311453793197447
2011-11-23,-0.09051297147400494
2011-11-24,0.09625505375610895
2011-11-25,0.14772827486789858
2011-11-28,1.2058928516152223
2011-11-29,0.07918992319480325
2011-11-30,-0.4279659314812647
2011-12-01,0.3192276652829832
2011-12-02,0.15027651186124083
2011-12-05,0.10148717737416263
2011-12-06,0.08352925848305204
2011-12-07,0.16795929807278062
2011-12-08,-1.1046128690460346
2011-12-09,0.105621540811353
2011-12-12,0.12334320216535784
2011-12-13,-0.1540016355520543
2011-12-14,0.02229096441197078
2011-12-15,-0.14723755331422822
2011-12-16,-0.019464276242180244
2011-12-19,-0.01870480171110924
2011-12-20,0.1430786549722297
2011-12-21,0.0440221412908881
2011-12-22,0.06807923989902226
2011-12-23,0.13887549275612723
2011-12-26,0.24847364327485333
2011-12-27,0.10841633707464424
2011-12-28,0.1019792774206218
2011-12-29,0.0034089204981483656
2012-01-02,0.3916277114087917
2013-07-08,3.0105661196731677
2013-07-09,-0.09479511176236938
2013-07-10,2.7409030621957893
2013-07-11,0.11156236754315357
2013-07-12,0.023945753452968774
2013-07-15,-0.7579103492704787
2013-07-16,-0.15095724110486142
2013-07-17,0.26436627736780594
2013-07-18,-0.43414143907682323
2013-07-19,0.11878144216614667
2013-07-22,0.12334718383979658
2013-07-23,0.11733304423156392
2013-07-24,-0.5739473486132747
2013-07-25,3.8865855345579314
2013-07-26,-2.8895790867056457
2013-07-29,0.3500635524215729
2013-07-30,-0.09405384190007746
2013-07-31,0.23158099051331033
2013-08-01,0.7196467955307337
2013-08-02,1.8153676057377104
2013-08-05,0.9759936398299023
2013-08-06,-1.1491836625132639
2013-08-07,-1.2070160517269835
2013-08-08,0.7222347368224022
2013-08-09,-0.6374324153155793
2013-08-12,1.4817475884261873
2013-08-13,-0.7406632426613694
2013-08-14,-3.2154019038056587
2013-08-16,0.14930618776100762
2013-08-19,-0.4109217141243839
2013-08-20,1.0904323406637901
2013-08-21,-0.9765025613331847
2013-08-22,-0.2646196193180724
2013-08-23,0.4811233749502986
2013-08-26,3.352534561624356
2013-08-27,0.1195636336716886
2013-08-28,0.5105788406933481
2013-08-29,0.8062470745262652
2013-08-30,0.9908793654174146
2013-09-02,-0.8332802466530626
2013-09-03,-0.19546756637383064
2013-09-04,0.8763836904930827
2013-09-05,-0.2946921148280553
2013-09-06,0.05961293969511924
2013-09-09,3.484532950092402
2013-09-10,1.0450553428784748
