,Profit
2011-07-05,0.2471982302785427
2011-07-06,0.3009569342047284
2011-07-07,0.2452926019498161
2011-07-08,0.5162328888756739
2011-07-11,0.06226736332224439
2011-07-12,-0.23021719869276194
2011-07-13,0.2575888404492969
2011-07-14,0.20270124960074154
2011-07-15,-0.005019091742816846
2011-07-18,0.2175633031537858
2011-07-19,0.3212280438196612
2011-07-20,0.4203127873341337
2011-07-21,0.22872600845549948
2011-07-22,0.4248434883790836
2011-07-25,1.1572772814111654
2011-07-26,0.377513321306683
2011-07-27,0.06614416691586109
2011-07-28,0.19729159890633405
2011-07-29,0.429686589658153
2011-08-01,0.3331244889335889
2011-08-02,0.01781685452087281
2011-08-03,0.10709176112197297
2011-08-04,0.17045348880548514
2011-08-05,-0.2589739213621235
2011-08-08,0.15036856342203017
2011-08-09,0.20169207568910963
2011-08-10,-0.03812177715837231
2011-08-11,0.27020873920218164
2011-08-12,0.19024507564768786
2011-08-16,0.23888396854046282
2011-08-17,0.4596462410355735
2011-08-18,0.285810866355289
2011-08-19,0.11799156551806009
2011-08-22,1.2037361180607669
2011-08-23,0.5358186940021538
2011-08-24,0.024217593991500835
2011-08-25,0.10827501198367295
2011-08-26,0.41536405917878855
2011-08-29,0.354863641911955
2011-08-30,-1.2320441303241052
2011-08-31,0.2436364691464123
2011-09-01,0.1223200099985586
2011-09-02,0.23129591738147962
2011-09-05,-0.3346302339541637
2011-09-06,0.15214666334424146
2011-09-07,0.6212345812607226
2011-09-08,-1.4867374399655096
2011-09-09,0.12638386681291688
2011-09-14,-1.656016920996503
2011-09-15,0.6444191643277443
2011-09-16,0.5729734918112185
2011-09-19,0.6414938487300083
2011-09-20,0.2137495290148893
2011-09-21,0.28383194001008133
2011-09-22,0.19447079664010267
2011-09-23,-0.10991596172256027
2011-09-26,0.3600956235849035
2011-09-27,0.16333437930501574
2011-09-28,0.38394440593418955
2011-09-29,0.3455859425741599
2011-09-30,0.1945403838049934
2011-10-04,0.041167891964820985
2011-10-05,0.1554768109781654
2011-10-06,0.12546349028974443
2011-10-07,0.25651539910540916
2011-10-10,0.3386836545150881
2011-10-11,0.20784952594875933
2011-10-12,0.06603774518558683
2011-10-13,0.11562467423236159
2011-10-14,0.2003309167608953
2011-10-17,0.2821277072827289
2011-10-18,0.2125194036007218
2011-10-19,0.25084229249926715
2011-10-20,0.2558863561129454
2011-10-21,0.6039990106538092
2011-10-24,0.5003018211083101
2011-10-25,0.21817152765162176
2011-10-26,0.14154994131273685
2011-10-27,1.6278537803381667
2011-10-28,0.27266188640582234
2011-10-31,0.10530824605228978
2011-11-01,0.13374893529658693
2011-11-02,0.1478315495711406
2011-11-03,-0.1141337892627067
2011-11-04,0.19563075461772164
2011-11-07,0.07242049927481506
2011-11-08,0.0744352807069936
2011-11-09,0.09486779338865711
2011-11-10,-0.042248243421839055
2011-11-11,0.48359780474920283
2011-11-14,0.548942728958031
2011-11-15,0.0767044054994721
2011-11-16,-0.17751543290494867
2011-11-17,0.22562068868893803
2011-11-18,0.07532006490820975
2011-11-21,0.21279187989846593
2011-11-22,0.08716497413389035
2011-11-23,0.12994146834379836
2011-11-24,0.21161940162874934
2011-11-25,0.2150769009253771
2011-11-28,2.3959419619770297
2011-11-29,0.13099376904912985
2011-11-30,-0.013931996773450389
2011-12-01,0.1951839931663529
2011-12-02,0.1989030296196206
2011-12-05,0.1537874155923542
2011-12-06,0.16802116347842017
2011-12-07,0.14733839501955043
2011-12-08,-1.211414671687166
2011-12-09,0.18035662035625216
2011-12-12,0.21264093097472056
2011-12-13,0.07537768837846467
2011-12-14,0.07395862631537028
2011-12-15,0.1571141878763303
2011-12-16,0.16541674744931634
2011-12-19,1.3664953429323419
2011-12-20,-0.03324277346652346
2011-12-21,0.16952037595417593
2011-12-22,0.15197101645946065
2011-12-23,0.19753908956933824
2011-12-26,-1.384724523439253
2011-12-27,1.061004136081772
2011-12-28,0.1837200548615775
2011-12-29,-0.2731798407803021
2012-01-02,0.08965934083950058
2013-07-08,3.564802716365915
2013-07-09,-0.44604574770815103
2013-07-10,-0.4255600499354181
2013-07-11,-0.7919344968027945
2013-07-12,0.3296003360670543
2013-07-15,1.0652784960678157
2013-07-16,-0.1985723743682445
2013-07-17,0.4565141206579305
2013-07-18,0.18857241914025472
2013-07-19,0.16649087763563786
2013-07-22,0.20771920354884102
2013-07-23,0.34318402630481193
2013-07-24,0.21591200565928226
2013-07-25,0.7903480712175376
2013-07-26,-0.030151146237402345
2013-07-29,-0.6854167236368754
2013-07-30,0.2952261282207595
2013-07-31,0.5357173894077968
2013-08-01,0.12742157007608768
2013-08-02,0.9070362186457429
2013-08-05,-0.9063791967420949
2013-08-06,0.17435888371351319
2013-08-07,0.5255174847994222
2013-08-08,-1.5992588860709984
2013-08-09,0.28805479254531347
2013-08-12,-0.3717373120217113
2013-08-13,0.5531051616111149
2013-08-14,1.3995026120056215
2013-08-16,0.09763054363518389
2013-08-19,0.42900280908474314
2013-08-20,-0.32546804129123336
2013-08-21,0.4492269706089548
2013-08-22,0.6049287282005963
2013-08-23,0.12356566783274381
2013-08-26,-0.18695456134476293
2013-08-27,-2.9748158144907584
2013-08-28,1.6372570279619356
2013-08-29,-0.7891588844542198
2013-08-30,-0.34451363232621085
2013-09-02,1.8332773787849865
2013-09-03,0.23917785535535493
2013-09-04,0.8539001753053005
2013-09-05,0.6819964073497424
2013-09-06,-2.233557590847805
2013-09-09,-0.7273072959854899
2013-09-10,0.487585545266647
2013-09-11,-0.18314870725808002
2013-09-12,-0.06471172156136139
