,Profit
2011-07-05,0.2475107302785427
2011-07-06,0.3013319342047284
2011-07-07,0.2456051019498161
2011-07-08,0.5164828888756738
2011-07-11,0.06251736332224439
2011-07-12,-0.22996719869276194
2011-07-13,0.2579013404492969
2011-07-14,0.20301374960074153
2011-07-15,-0.004706591742816846
2011-07-18,0.2178758031537858
2011-07-19,0.32147804381966116
2011-07-20,0.42056278733413366
2011-07-21,0.22897600845549948
2011-07-22,0.42509348837908356
2011-07-25,1.1575272814111655
2011-07-26,0.377763321306683
2011-07-27,0.06639416691586109
2011-07-28,0.19754159890633405
2011-07-29,0.42993658965815296
2011-08-01,0.3333744889335889
2011-08-02,0.01806685452087281
2011-08-03,0.10734176112197297
2011-08-04,0.17070348880548514
2011-08-05,-0.2587239213621235
2011-08-08,0.15061856342203017
2011-08-09,0.20194207568910963
2011-08-10,-0.03787177715837231
2011-08-11,0.2704587392021816
2011-08-12,0.19049507564768786
2011-08-16,0.23913396854046282
2011-08-17,0.45989624103557347
2011-08-18,0.286060866355289
2011-08-19,0.11824156551806009
2011-08-22,1.203986118060767
2011-08-23,0.5360686940021537
2011-08-24,0.024467593991500836
2011-08-25,0.10852501198367295
2011-08-26,0.41567655917878854
2011-08-29,0.355176141911955
2011-08-30,-1.2317941303241051
2011-08-31,0.2438864691464123
2011-09-01,0.1225700099985586
2011-09-02,0.23154591738147962
2011-09-05,-0.3343177339541637
2011-09-06,0.15245916334424145
2011-09-07,0.6214845812607226
2011-09-08,-1.4864249399655096
2011-09-09,0.12669636681291688
2011-09-14,-1.655766920996503
2011-09-15,0.6446691643277442
2011-09-16,0.5732234918112185
2011-09-19,0.6417438487300082
2011-09-20,0.2139995290148893
2011-09-21,0.2840819400100813
2011-09-22,0.19472079664010267
2011-09-23,-0.10966596172256027
2011-09-26,0.36034562358490346
2011-09-27,0.16358437930501574
2011-09-28,0.3841944059341895
2011-09-29,0.3458984425741599
2011-09-30,0.19485288380499338
2011-10-04,0.041417891964820985
2011-10-05,0.1557268109781654
2011-10-06,0.12571349028974443
2011-10-07,0.25676539910540913
2011-10-10,0.3388711545150881
2011-10-11,0.20809952594875933
2011-10-12,0.06628774518558683
2011-10-13,0.11587467423236159
2011-10-14,0.2005809167608953
2011-10-17,0.2823777072827289
2011-10-18,0.2127694036007218
2011-10-19,0.25102979249926716
2011-10-20,0.2561363561129454
2011-10-21,0.6042490106538092
2011-10-24,0.5005518211083101
2011-10-25,0.21842152765162176
2011-10-26,0.14179994131273685
2011-10-27,1.6280412803381668
2011-10-28,0.2729118864058223
2011-10-31,0.10555824605228978
2011-11-01,0.13393643529658694
2011-11-02,0.1480815495711406
2011-11-03,-0.1138837892627067
2011-11-04,0.19588075461772164
2011-11-07,0.07267049927481506
2011-11-08,0.0746852807069936
2011-11-09,0.09511779338865711
2011-11-10,-0.041998243421839054
2011-11-11,0.4838478047492028
2011-11-14,0.549192728958031
2011-11-15,0.0769544054994721
2011-11-16,-0.17726543290494867
2011-11-17,0.22587068868893803
2011-11-18,0.07557006490820975
2011-11-21,0.21304187989846593
2011-11-22,0.08741497413389035
2011-11-23,0.13019146834379836
2011-11-24,0.21186940162874934
2011-11-25,0.2153269009253771
2011-11-28,2.3961919619770295
2011-11-29,0.13130626904912984
2011-11-30,-0.013681996773450389
2011-12-01,0.1954339931663529
2011-12-02,0.19915302961962061
2011-12-05,0.1540374155923542
2011-12-06,0.16827116347842017
2011-12-07,0.14758839501955043
2011-12-08,-1.211164671687166
2011-12-09,0.18066912035625216
2011-12-12,0.21289093097472056
2011-12-13,0.07562768837846467
2011-12-14,0.07420862631537029
2011-12-15,0.1573641878763303
2011-12-16,0.16566674744931634
2011-12-19,1.366745342932342
2011-12-20,-0.03299277346652346
2011-12-21,0.16977037595417593
2011-12-22,0.15228351645946064
2011-12-23,0.19785158956933824
2011-12-26,-1.3844745234392528
2011-12-27,1.061254136081772
2011-12-28,0.1839700548615775
2011-12-29,-0.27292984078030214
2012-01-02,0.09015934083950058
2013-07-08,3.565177716365915
2013-07-09,-0.44573324770815104
2013-07-10,-0.42524754993541813
2013-07-11,-0.7916219968027944
2013-07-12,0.3299128360670543
2013-07-15,1.0655909960678156
2013-07-16,-0.1982598743682445
2013-07-17,0.4568266206579305
2013-07-18,0.18882241914025472
2013-07-19,0.16680337763563785
2013-07-22,0.208031703548841
2013-07-23,0.3434340263048119
2013-07-24,0.21622450565928225
2013-07-25,0.7906605712175376
2013-07-26,-0.029838646237402344
2013-07-29,-0.6851042236368754
2013-07-30,0.2955386282207595
2013-07-31,0.5360298894077968
2013-08-01,0.12773407007608767
2013-08-02,0.907348718645743
2013-08-05,-0.9061291967420949
2013-08-06,0.17460888371351319
2013-08-07,0.5257674847994221
2013-08-08,-1.5989463860709985
2013-08-09,0.28830479254531344
2013-08-12,-0.3714248120217113
2013-08-13,0.5534176616111149
2013-08-14,1.3998151120056215
2013-08-16,0.09794304363518389
2013-08-19,0.42931530908474314
2013-08-20,-0.32515554129123336
2013-08-21,0.44966447060895476
2013-08-22,0.6053662282005963
2013-08-23,0.1238781678327438
2013-08-26,-0.18657956134476295
2013-08-27,-2.9744408144907584
2013-08-28,1.6375695279619356
2013-08-29,-0.7888463844542197
2013-08-30,-0.34420113232621086
2013-09-02,1.8337148787849866
2013-09-03,0.23961535535535494
2013-09-04,0.8542751753053005
2013-09-05,0.6823089073497425
2013-09-06,-2.233245090847805
2013-09-09,-0.7269947959854899
2013-09-10,0.487960545266647
2013-09-11,-0.18283620725808003
2013-09-12,-0.06433672156136139
